DEBUG 2020-11-09 12:27:29,231 [1    ] Abp.Modules.AbpModuleManager             - 15 modules loaded.
DEBUG 2020-11-09 12:27:29,300 [1    ] o.Configuration.LanguageManagementConfig - Converted Abp (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2020-11-09 12:27:29,301 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpZero (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2020-11-09 12:27:29,301 [1    ] o.Configuration.LanguageManagementConfig - Converted pogoshift (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2020-11-09 12:27:29,301 [1    ] o.Configuration.LanguageManagementConfig - Converted AbpWeb (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2020-11-09 12:27:29,660 [1    ] ameworkCore.AbpEntityFrameworkCoreModule - Registering DbContext: pogoshift.EntityFrameworkCore.pogoshiftDbContext, pogoshift.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2020-11-09 12:27:30,734 [1    ] Abp.Localization.LocalizationManager     - Initializing 4 localization sources.
DEBUG 2020-11-09 12:27:30,777 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: Abp
DEBUG 2020-11-09 12:27:30,790 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2020-11-09 12:27:30,796 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: pogoshift
DEBUG 2020-11-09 12:27:30,802 [1    ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
